Custom Table Report,,,,,,,UNOFFICIAL RESULTS
State & Federal Primary and County General,,,,,,,
"August 6, 2026",,,,,,,Hamilton
,,STATISTICS,,,,,
,,Registered Voters - Total,Ballots Cast - Total,Ballots Cast - Republican,Ballots Cast - Democratic,Ballots Cast - General,
HARRISON,323,7,688,58,561,456,4,,,
HARRISON BAY,212,3,953,28,856,302,3,,,
HIXSON,230,5,420,43,324,335,1,,,
HUNTER,238,8,812,46,687,357,14,,,
HURRICANE CREEK,,,"1,027",68,878,521,4,,,
KINGSPOINT,308,7,273,46,127,380,2,,,
LAKE HILLS,265,5,180,40,86,327,0,,,
LAKESITE,68,0,326,12,289,110,0,,,
LOOKOUT MOUNTAIN,,,483,7,421,171,7,,,
LOOKOUT VALLEY,,,"1,285",48,"1,160",467,9,,,
LUPTON CITY,377,7,495,77,310,505,6,,,
MEADOWVIEW,113,0,655,14,601,161,1,,,
MIDDLE VALLEY,131,5,441,24,365,186,4,,,
MISSIONARY RIDGE,,,315,43,222,344,3,,,
MOUNTAIN CREEK A,445,5,816,57,589,631,7,,,
MOUNTAIN CREEK B,166,4,244,33,187,224,1,,,
MOUNTAIN CREEK C,,,24,1,11,29,0,,,
MOWBRAY A,28,0,122,4,110,43,4,,,
,"DEM State Executive Committeewoman, District 11 District 11",,"Circuit Court Judge, Div. 2",,County Mayor,,,"County Commission, District 1 District 1",,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,,
,57 of 57 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,11 of 11 Precincts Reporting,,
,Lisa Crowder,Write-in Totals,REP Jennifer K. Peck,Write-in Totals,REP Weston Wamp,DEM Mark Herndon,Write-in Totals,REP Gene-o Shipley,DEM Mona Petro,Write-in Totals
MOWBRAY B,29,0,217,3,198,48,1,207,43,0
MURRAY HILLS,268,2,278,39,179,325,1,,,
NORTH CHATTANOOGA A,271,5,275,40,145,374,5,,,
NORTH CHATTANOOGA B,,,168,18,77,200,1,,,
NORTHGATE,243,8,542,51,459,374,7,,,
NORTHSHORE,611,11,696,110,374,913,1,,,
NORTHWOODS,408,3,743,64,550,617,5,,,
OOLTEWAH,228,5,854,43,737,331,5,,,
OOLTEWAH GEORGETOWN,79,2,482,10,471,115,8,,,
OOLTEWAH RINGGOLD,,,"1,033",57,873,450,8,,,
PLEASANT GROVE A,248,3,797,46,685,366,7,,,
PLEASANT GROVE B,29,0,52,5,43,40,0,43,37,1
POSSUM CREEK,162,2,956,23,893,241,2,904,232,3
RED BANK A,,,564,96,302,723,7,,,
RED BANK B,297,2,535,46,409,477,3,,,
RED BANK C,269,5,434,49,295,407,0,,,
RIDGEDALE,,,327,97,81,687,3,,,
RIDGESIDE,66,1,113,10,75,106,2,,,
RIVERVIEW,310,5,375,55,214,509,4,,,
SALE CREEK,94,1,573,17,565,137,1,569,132,6
SAVANNAH BAY,146,1,678,19,626,197,10,,,
SEQUOYAH,113,1,619,26,563,170,1,571,157,1
SIGNAL MOUNTAIN A,228,1,630,37,502,442,4,,,
SIGNAL MOUNTAIN B,384,3,"1,124",74,947,685,4,,,
SILVERDALE,,,208,23,157,159,2,,,
SODDY DAISY A,140,4,782,14,699,233,5,688,241,4
SODDY DAISY B,151,2,661,20,614,197,0,589,211,1
,"DEM State Executive Committeewoman, District 11 District 11",,"Circuit Court Judge, Div. 2",,County Mayor,,,"County Commission, District 1 District 1",,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,,
,57 of 57 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,11 of 11 Precincts Reporting,,
,Lisa Crowder,Write-in Totals,REP Jennifer K. Peck,Write-in Totals,REP Weston Wamp,DEM Mark Herndon,Write-in Totals,REP Gene-o Shipley,DEM Mona Petro,Write-in Totals
SODDY DAISY C,67,3,459,13,441,123,0,458,111,1
ST ELMO,,,485,90,246,785,10,,,
STUART HEIGHTS,476,2,683,76,439,709,5,,,
SUMMIT,284,10,491,47,405,337,3,,,
TYNER,,,384,42,284,338,3,,,
VALLEYBROOK,376,3,"1,205",64,"1,085",558,7,,,
WALDEN,107,4,469,21,421,200,5,,,
WESTVIEW A,,,305,18,248,167,1,,,
WESTVIEW B,,,632,34,498,346,10,,,
WOLFTEVER,399,7,806,77,648,507,10,,,
WOODMORE,,,217,52,65,463,6,,,
Collegedale Property Rights,,,0,0,0,0,0,,,
Totals,"12,638",227,"43,499","3,665","33,840","30,665",335,"5,005","1,598",21
,"County Commission, District 2 District 2",,,"County Commission, District 3 District 3",,"County Commission, District 4 District 4",,"County Commission, District 5 District 5",
,VOTE FOR 1,,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,10 of 10 Precincts Reporting,,,8 of 8 Precincts Reporting,,8 of 8 Precincts Reporting,,11 of 11 Precincts Reporting,
,REP Chip Baker,DEM Amanda Sovago-Royal,Write-in Totals,REP Ken Smith,Write-in Totals,DEM Warren Mackey,Write-in Totals,DEM Katherlyn Geter,Write-in Totals
AIRPORT A,,,,,,,,81,1
AIRPORT B,,,,,,,,226,6
AVONDALE,,,,,,249,6,,
BONNY OAKS,,,,,,,,586,18
BRAINERD,,,,,,,,533,28
BUSHTOWN,,,,,,490,15,,
COURTHOUSE,,,,,,226,12,,
DALEWOOD,,,,,,,,566,14
DOWNTOWN,,,,,,406,13,,
DUPONT,,,,601,63,,,,
EAST CHATTANOOGA,,,,,,406,9,,
EASTGATE,,,,,,,,529,7
FAIRMOUNT,680,284,4,,,,,,
FALLING WATER B,293,98,1,,,,,,
GANNS,,,,"1,038",65,,,,
GLENWOOD,,,,,,,,447,9
HIXSON,,,,417,53,,,,
KINGSPOINT,,,,,,417,16,,
LAKE HILLS,,,,,,,,348,13
LAKESITE,,,,336,13,,,,
MIDDLE VALLEY,,,,445,31,,,,
MOUNTAIN CREEK A,620,598,2,,,,,,
MOUNTAIN CREEK B,187,218,0,,,,,,
MOUNTAIN CREEK C,11,29,0,,,,,,
MOWBRAY A,107,41,5,,,,,,
MURRAY HILLS,,,,,,411,14,,
NORTHGATE,,,,585,54,,,,
NORTHWOODS,555,591,4,,,,,,
PLEASANT GROVE A,,,,819,53,,,,
,"County Commission, District 2 District 2",,,"County Commission, District 3 District 3",,"County Commission, District 4 District 4",,"County Commission, District 5 District 5",
,VOTE FOR 1,,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,
,10 of 10 Precincts Reporting,,,8 of 8 Precincts Reporting,,8 of 8 Precincts Reporting,,11 of 11 Precincts Reporting,
,REP Chip Baker,DEM Amanda Sovago-Royal,Write-in Totals,REP Ken Smith,Write-in Totals,DEM Warren Mackey,Write-in Totals,DEM Katherlyn Geter,Write-in Totals
RIDGEDALE,,,,,,642,34,,
RIDGESIDE,,,,,,,,150,7
SIGNAL MOUNTAIN A,583,358,1,,,,,,
SIGNAL MOUNTAIN B,"1,030",607,9,,,,,,
TYNER,,,,,,,,460,34
VALLEYBROOK,,,,"1,259",78,,,,
WALDEN,452,170,4,,,,,,
WOODMORE,,,,,,,,506,9
Totals,"4,518","2,994",30,"5,500",410,"3,247",119,"4,432",146
,"County Commission, District 6 District 6",,,"County Commission, District 7 District 7",,,"County Commission, District 8 District 8",,
,VOTE FOR 1,,,VOTE FOR 1,,,VOTE FOR 1,,
,9 of 9 Precincts Reporting,,,7 of 7 Precincts Reporting,,,7 of 7 Precincts Reporting,,
,DEM David Sharpe,Justin Pinkerton,Write-in Totals,REP Lee Helton,DEM Laura J. Bertrand,Write-in Totals,REP Mike Chauncey,DEM Joshua Wichman,Write-in Totals
APISON A,,,,333,125,6,,,
BRAINERD HILLS,,,,,,,145,275,0
CONCORD A,,,,,,,140,244,0
CONCORD B,,,,,,,320,372,1
EAST BRAINERD A,,,,429,352,2,,,
EAST BRAINERD B,,,,633,482,0,,,
EAST RIDGE A,,,,,,,444,525,5
EAST RIDGE B,,,,,,,449,611,4
EAST RIDGE C,,,,,,,170,195,1
EAST RIDGE D,,,,,,,379,304,2
HURRICANE CREEK,,,,859,534,2,,,
LUPTON CITY,498,258,8,,,,,,
NORTH CHATTANOOGA A,368,124,2,,,,,,
NORTH CHATTANOOGA B,173,83,1,,,,,,
NORTHSHORE,934,279,5,,,,,,
OOLTEWAH RINGGOLD,,,,819,492,8,,,
RED BANK A,699,290,5,,,,,,
RED BANK B,478,320,4,,,,,,
RED BANK C,430,211,5,,,,,,
RIVERVIEW,523,159,5,,,,,,
STUART HEIGHTS,765,297,6,,,,,,
WESTVIEW A,,,,244,164,2,,,
WESTVIEW B,,,,505,342,4,,,
Totals,"4,868","2,021",41,"3,822","2,491",24,"2,047","2,526",13
,"County Commission, District 9 District 9",,"County Commission, District 10 District 10",,"County Commission, District 11 District 11",,,County Trustee,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,6 of 6 Precincts Reporting,,8 of 8 Precincts Reporting,,7 of 7 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Steve Highlander,Write-in Totals,REP Jeff Eversole,Write-in Totals,"REP Joseph ""Joe"" Graham",DEM Montrell Besley,Write-in Totals,REP Bill Hullander,Write-in Totals
AIRPORT A,,,,,,,,44,11
AIRPORT B,,,,,,,,191,21
ALTON PARK,,,,,35,432,1,168,64
APISON A,,,,,,,,389,21
APISON B,,,396,23,,,,402,24
AVONDALE,,,,,,,,104,40
BIRCHWOOD,520,12,,,,,,520,9
BONNY OAKS,,,,,,,,325,64
BRAINERD,,,,,,,,366,55
BRAINERD HILLS,,,,,,,,248,40
BUSHTOWN,,,,,,,,202,53
COLLEGEDALE A,,,250,19,,,,246,19
COLLEGEDALE B,,,254,7,,,,264,6
CONCORD A,,,,,,,,234,31
CONCORD B,,,,,,,,456,53
COURTHOUSE,,,,,,,,136,26
DALEWOOD,,,,,,,,222,80
DALLAS,,,,,,,,863,40
DOWNTOWN,,,,,,,,273,38
DUPONT,,,,,,,,614,54
EAST BRAINERD A,,,,,,,,560,50
EAST BRAINERD B,,,,,,,,792,54
EAST CHATTANOOGA,,,,,,,,167,55
EAST LAKE,,,,,82,205,0,156,30
EAST RIDGE A,,,,,,,,648,63
EAST RIDGE B,,,,,,,,704,91
EAST RIDGE C,,,,,,,,252,28
EAST RIDGE D,,,,,,,,521,40
,"County Commission, District 9 District 9",,"County Commission, District 10 District 10",,"County Commission, District 11 District 11",,,County Trustee,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,6 of 6 Precincts Reporting,,8 of 8 Precincts Reporting,,7 of 7 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Steve Highlander,Write-in Totals,REP Jeff Eversole,Write-in Totals,"REP Joseph ""Joe"" Graham",DEM Montrell Besley,Write-in Totals,REP Bill Hullander,Write-in Totals
EASTGATE,,,,,,,,268,80
EASTSIDE,,,,,123,558,1,312,79
FAIRMOUNT,,,,,,,,763,41
FALLING WATER A,,,,,,,,123,1
FALLING WATER B,,,,,,,,332,8
FLAT TOP MOUNTAIN,,,,,,,,196,0
GANNS,,,,,,,,"1,054",61
GLENWOOD,,,,,,,,259,47
HARRISON,730,68,,,,,,727,63
HARRISON BAY,995,28,,,,,,989,31
HIXSON,,,,,,,,426,44
HUNTER,845,56,,,,,,844,43
HURRICANE CREEK,,,,,,,,"1,071",69
KINGSPOINT,,,,,,,,279,44
LAKE HILLS,,,,,,,,185,39
LAKESITE,,,,,,,,341,12
LOOKOUT MOUNTAIN,,,,,433,173,0,519,9
LOOKOUT VALLEY,,,,,"1,206",430,2,"1,321",51
LUPTON CITY,,,,,,,,498,86
MEADOWVIEW,678,17,,,,,,676,20
MIDDLE VALLEY,,,,,,,,451,24
MISSIONARY RIDGE,,,,,233,331,1,323,46
MOUNTAIN CREEK A,,,,,,,,833,60
MOUNTAIN CREEK B,,,,,,,,247,36
MOUNTAIN CREEK C,,,,,,,,24,1
MOWBRAY A,,,,,,,,133,6
MOWBRAY B,,,,,,,,230,1
MURRAY HILLS,,,,,,,,290,38
,"County Commission, District 9 District 9",,"County Commission, District 10 District 10",,"County Commission, District 11 District 11",,,County Trustee,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,6 of 6 Precincts Reporting,,8 of 8 Precincts Reporting,,7 of 7 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Steve Highlander,Write-in Totals,REP Jeff Eversole,Write-in Totals,"REP Joseph ""Joe"" Graham",DEM Montrell Besley,Write-in Totals,REP Bill Hullander,Write-in Totals
NORTH CHATTANOOGA A,,,,,,,,279,49
NORTH CHATTANOOGA B,,,,,,,,172,18
NORTHGATE,,,,,,,,578,51
NORTHSHORE,,,,,,,,717,120
NORTHWOODS,,,,,,,,752,75
OOLTEWAH,,,889,43,,,,898,38
OOLTEWAH GEORGETOWN,,,511,13,,,,513,10
OOLTEWAH RINGGOLD,,,,,,,,"1,044",56
PLEASANT GROVE A,,,,,,,,823,51
PLEASANT GROVE B,,,,,,,,56,7
POSSUM CREEK,,,,,,,,990,23
RED BANK A,,,,,,,,569,98
RED BANK B,,,,,,,,569,50
RED BANK C,,,,,,,,453,49
RIDGEDALE,,,,,,,,316,106
RIDGESIDE,,,,,,,,119,12
RIVERVIEW,,,,,,,,381,61
SALE CREEK,,,,,,,,607,18
SAVANNAH BAY,,,719,23,,,,715,20
SEQUOYAH,,,,,,,,637,28
SIGNAL MOUNTAIN A,,,,,,,,684,38
SIGNAL MOUNTAIN B,,,,,,,,"1,180",80
SILVERDALE,,,207,27,,,,219,24
SODDY DAISY A,,,,,,,,826,20
SODDY DAISY B,,,,,,,,685,23
SODDY DAISY C,,,,,,,,495,9
ST ELMO,,,,,223,814,0,478,97
STUART HEIGHTS,,,,,,,,734,82
,"County Commission, District 9 District 9",,"County Commission, District 10 District 10",,"County Commission, District 11 District 11",,,County Trustee,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,6 of 6 Precincts Reporting,,8 of 8 Precincts Reporting,,7 of 7 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Steve Highlander,Write-in Totals,REP Jeff Eversole,Write-in Totals,"REP Joseph ""Joe"" Graham",DEM Montrell Besley,Write-in Totals,REP Bill Hullander,Write-in Totals
SUMMIT,,,507,57,,,,521,50
TYNER,,,,,,,,398,44
VALLEYBROOK,,,,,,,,"1,261",66
WALDEN,,,,,,,,504,23
WESTVIEW A,,,,,,,,320,25
WESTVIEW B,,,,,,,,646,36
WOLFTEVER,842,84,,,,,,850,80
WOODMORE,,,,,,,,210,59
Collegedale Property Rights,,,,,,,,0,0
Totals,"4,610",265,"3,733",212,"2,335","2,943",5,"44,980","3,896"
,"General Sessions Court Judge, Div. 2",,Sheriff,,Circuit Court Clerk,,Criminal Court Clerk,,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,
,Tori Smith,Write-in Totals,REP Austin Garrett,Write-in Totals,REP Larry L. Henry,Write-in Totals,REP Vince Dean,DEM Aaliyah K. Hakeem,Write-in Totals
AIRPORT A,65,1,44,11,42,10,20,61,1
AIRPORT B,228,8,181,26,186,22,124,169,0
ALTON PARK,295,20,172,65,176,58,39,410,1
APISON A,409,6,407,12,397,10,381,89,0
APISON B,434,6,386,26,394,19,330,183,3
AVONDALE,186,9,97,40,91,36,15,237,0
BIRCHWOOD,499,4,515,11,510,9,463,92,0
BONNY OAKS,491,29,298,78,271,66,93,541,2
BRAINERD,507,14,342,64,344,62,207,427,1
BRAINERD HILLS,322,17,246,43,246,42,150,265,0
BUSHTOWN,350,17,175,63,164,54,49,490,0
COLLEGEDALE A,279,7,252,21,241,19,185,163,0
COLLEGEDALE B,274,1,263,7,252,8,240,87,0
CONCORD A,292,8,236,24,240,26,147,236,1
CONCORD B,540,16,445,61,443,57,336,348,4
COURTHOUSE,187,5,124,26,117,26,51,216,0
DALEWOOD,416,13,202,78,188,78,39,546,2
DALLAS,893,14,858,41,851,37,727,309,1
DOWNTOWN,364,11,259,49,262,41,139,331,1
DUPONT,704,15,597,54,585,52,470,402,0
EAST BRAINERD A,648,16,539,54,554,42,434,338,1
EAST BRAINERD B,881,15,771,62,761,57,642,446,3
EAST CHATTANOOGA,320,12,165,54,147,49,41,378,1
EAST LAKE,209,11,154,36,155,30,78,200,0
EAST RIDGE A,763,19,635,70,637,61,491,477,4
EAST RIDGE B,848,25,708,98,703,89,511,547,1
EAST RIDGE C,291,9,248,26,251,22,180,180,1
EAST RIDGE D,567,12,513,40,507,40,399,274,3
EASTGATE,437,17,257,86,253,77,94,487,2
,"General Sessions Court Judge, Div. 2",,Sheriff,,Circuit Court Clerk,,Criminal Court Clerk,,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,
,Tori Smith,Write-in Totals,REP Austin Garrett,Write-in Totals,REP Larry L. Henry,Write-in Totals,REP Vince Dean,DEM Aaliyah K. Hakeem,Write-in Totals
EASTSIDE,475,24,315,78,313,79,133,523,5
FAIRMOUNT,783,15,757,48,743,38,654,279,3
FALLING WATER A,116,0,118,1,117,0,97,39,0
FALLING WATER B,329,4,338,5,322,8,287,89,0
FLAT TOP MOUNTAIN,183,0,193,3,192,1,179,28,0
GANNS,"1,071",23,"1,049",62,"1,039",51,937,354,0
GLENWOOD,373,8,241,57,235,44,89,409,1
HARRISON,813,14,697,75,686,61,553,436,4
HARRISON BAY,"1,005",4,983,34,958,30,856,276,2
HIXSON,503,13,415,52,417,42,337,308,2
HUNTER,881,25,835,51,837,41,706,327,4
HURRICANE CREEK,"1,162",21,"1,057",79,"1,053",72,882,520,1
KINGSPOINT,382,10,262,53,249,43,109,376,0
LAKE HILLS,306,11,181,38,165,38,74,327,0
LAKESITE,347,3,332,12,330,10,277,102,1
LOOKOUT MOUNTAIN,489,5,495,10,496,4,438,146,0
LOOKOUT VALLEY,"1,320",21,"1,308",54,"1,296",44,"1,176",410,2
LUPTON CITY,622,24,491,87,483,76,313,489,1
MEADOWVIEW,671,8,677,17,662,14,611,139,0
MIDDLE VALLEY,479,6,448,31,441,25,380,160,1
MISSIONARY RIDGE,395,23,303,52,313,41,231,316,1
MOUNTAIN CREEK A,945,14,812,68,802,53,610,587,3
MOUNTAIN CREEK B,296,7,248,36,244,36,171,222,0
MOUNTAIN CREEK C,30,0,24,2,21,2,11,29,0
MOWBRAY A,129,1,132,6,132,5,115,27,0
MOWBRAY B,219,3,224,6,222,3,209,35,0
MURRAY HILLS,381,7,279,49,268,42,163,325,1
NORTH CHATTANOOGA A,347,13,268,53,266,42,160,344,1
NORTH CHATTANOOGA B,197,5,157,21,162,19,95,178,1
,"General Sessions Court Judge, Div. 2",,Sheriff,,Circuit Court Clerk,,Criminal Court Clerk,,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,
,Tori Smith,Write-in Totals,REP Austin Garrett,Write-in Totals,REP Larry L. Henry,Write-in Totals,REP Vince Dean,DEM Aaliyah K. Hakeem,Write-in Totals
NORTHGATE,633,20,572,54,565,48,435,359,1
NORTHSHORE,891,33,670,132,671,107,401,812,1
NORTHWOODS,858,28,745,76,730,63,553,574,2
OOLTEWAH,934,14,885,46,873,36,745,310,1
OOLTEWAH GEORGETOWN,493,8,509,11,488,12,437,109,3
OOLTEWAH RINGGOLD,"1,139",18,"1,047",59,"1,040",57,897,416,4
PLEASANT GROVE A,887,10,816,53,813,40,665,344,4
PLEASANT GROVE B,71,1,54,9,58,4,45,32,0
POSSUM CREEK,984,5,980,28,968,23,882,233,1
RED BANK A,716,30,563,109,569,95,359,639,3
RED BANK B,644,12,555,59,556,44,425,434,0
RED BANK C,501,17,436,49,428,47,306,367,2
RIDGEDALE,507,25,302,110,311,99,78,663,2
RIDGESIDE,145,3,112,12,111,11,81,96,0
RIVERVIEW,491,16,358,68,359,59,232,438,1
SALE CREEK,593,3,600,19,593,17,553,126,1
SAVANNAH BAY,718,4,707,22,688,18,622,189,3
SEQUOYAH,637,5,640,25,628,22,561,152,0
SIGNAL MOUNTAIN A,677,16,623,47,639,32,518,376,2
SIGNAL MOUNTAIN B,"1,217",29,"1,122",92,"1,121",69,946,610,3
SILVERDALE,260,7,208,31,208,27,157,156,0
SODDY DAISY A,800,6,808,25,800,15,726,198,1
SODDY DAISY B,689,5,677,26,653,22,580,186,1
SODDY DAISY C,476,3,484,10,484,11,441,107,1
ST ELMO,678,28,452,109,462,99,235,766,1
STUART HEIGHTS,840,21,696,94,700,80,497,622,1
SUMMIT,621,12,506,54,498,45,380,359,2
TYNER,500,14,385,49,386,46,276,342,1
VALLEYBROOK,"1,319",23,"1,242",78,"1,220",59,"1,105",513,3
,"General Sessions Court Judge, Div. 2",,Sheriff,,Circuit Court Clerk,,Criminal Court Clerk,,
,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,VOTE FOR 1,,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,
,Tori Smith,Write-in Totals,REP Austin Garrett,Write-in Totals,REP Larry L. Henry,Write-in Totals,REP Vince Dean,DEM Aaliyah K. Hakeem,Write-in Totals
WALDEN,496,10,486,25,469,23,425,181,3
WESTVIEW A,342,6,314,25,306,24,248,152,2
WESTVIEW B,702,15,636,43,633,44,528,321,1
WOLFTEVER,964,19,835,85,813,78,655,491,2
WOODMORE,386,12,199,61,187,64,39,486,2
Collegedale Property Rights,0,0,0,0,0,0,0,0,0
Totals,"50,757","1,147","43,952","4,261","43,460","3,703","33,961","28,888",122
,Juvenile Court Clerk,,County Clerk,,,Register of Deeds,
,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Gary D. Behler,Write-in Totals,REP Brooke Weaver,George Ryan Love,Write-in Totals,REP Marc Gravitt,Write-in Totals
AIRPORT A,42,11,21,45,0,41,8
AIRPORT B,179,21,126,124,7,170,19
ALTON PARK,166,63,62,269,19,166,61
APISON A,399,11,356,97,2,395,12
APISON B,388,20,324,163,2,390,18
AVONDALE,90,32,24,180,5,92,34
BIRCHWOOD,493,9,444,102,1,498,9
BONNY OAKS,280,71,111,420,13,264,73
BRAINERD,356,52,225,319,3,323,49
BRAINERD HILLS,238,40,147,228,7,237,38
BUSHTOWN,160,55,81,325,13,159,58
COLLEGEDALE A,239,16,186,147,0,237,16
COLLEGEDALE B,256,6,231,88,0,260,6
CONCORD A,232,24,151,196,3,230,22
CONCORD B,437,49,350,283,8,424,49
COURTHOUSE,129,20,68,152,4,117,20
DALEWOOD,187,75,61,387,18,181,76
DALLAS,842,39,707,294,4,848,36
DOWNTOWN,254,35,156,259,6,251,33
DUPONT,580,48,456,351,6,588,47
EAST BRAINERD A,549,38,422,290,5,519,39
EAST BRAINERD B,751,45,611,377,4,739,46
EAST CHATTANOOGA,143,52,50,277,6,141,50
EAST LAKE,154,25,80,152,6,147,27
EAST RIDGE A,637,57,488,404,8,636,57
EAST RIDGE B,702,77,499,494,11,689,83
EAST RIDGE C,250,17,175,152,3,241,21
EAST RIDGE D,506,34,383,252,6,492,31
EASTGATE,249,69,121,369,17,254,64
EASTSIDE,307,70,165,403,11,302,71
,Juvenile Court Clerk,,County Clerk,,,Register of Deeds,
,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Gary D. Behler,Write-in Totals,REP Brooke Weaver,George Ryan Love,Write-in Totals,REP Marc Gravitt,Write-in Totals
FAIRMOUNT,736,35,640,264,4,741,33
FALLING WATER A,103,1,93,38,0,105,1
FALLING WATER B,313,7,271,96,1,310,7
FLAT TOP MOUNTAIN,186,0,169,34,0,191,0
GANNS,"1,032",45,914,325,5,"1,031",45
GLENWOOD,236,40,108,311,6,242,39
HARRISON,694,56,557,371,8,684,58
HARRISON BAY,948,27,814,285,3,937,28
HIXSON,425,40,335,271,7,417,44
HUNTER,818,45,675,318,9,811,43
HURRICANE CREEK,"1,048",70,856,473,8,"1,039",73
KINGSPOINT,235,37,119,307,7,239,42
LAKE HILLS,167,40,86,241,4,169,34
LAKESITE,322,8,260,107,1,313,10
LOOKOUT MOUNTAIN,493,5,422,130,3,488,3
LOOKOUT VALLEY,"1,282",43,"1,130",392,4,"1,282",37
LUPTON CITY,488,71,330,412,6,486,71
MEADOWVIEW,666,12,573,157,0,666,12
MIDDLE VALLEY,436,23,362,168,2,444,21
MISSIONARY RIDGE,316,36,236,258,4,313,36
MOUNTAIN CREEK A,813,48,597,517,9,807,48
MOUNTAIN CREEK B,231,33,177,196,2,235,29
MOUNTAIN CREEK C,22,2,11,27,0,23,2
MOWBRAY A,122,5,110,35,0,127,4
MOWBRAY B,216,2,192,47,0,213,3
MURRAY HILLS,264,43,165,275,5,259,47
NORTH CHATTANOOGA A,261,41,183,276,5,261,41
NORTH CHATTANOOGA B,164,16,94,153,3,163,15
NORTHGATE,541,47,412,328,6,545,45
NORTHSHORE,635,110,426,657,18,640,99
,Juvenile Court Clerk,,County Clerk,,,Register of Deeds,
,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,92 of 93 Precincts Reporting,
,REP Gary D. Behler,Write-in Totals,REP Brooke Weaver,George Ryan Love,Write-in Totals,REP Marc Gravitt,Write-in Totals
NORTHWOODS,715,60,547,495,5,712,60
OOLTEWAH,862,33,712,314,2,865,27
OOLTEWAH GEORGETOWN,468,10,417,112,5,476,8
OOLTEWAH RINGGOLD,"1,032",48,868,397,7,"1,013",48
PLEASANT GROVE A,796,42,653,313,7,797,41
PLEASANT GROVE B,55,3,38,37,0,58,4
POSSUM CREEK,966,20,848,233,2,967,18
RED BANK A,560,86,363,544,14,560,81
RED BANK B,551,39,432,363,5,556,39
RED BANK C,422,45,305,303,5,426,37
RIDGEDALE,298,91,135,499,20,295,88
RIDGESIDE,115,7,81,84,1,112,11
RIVERVIEW,343,56,236,359,9,344,53
SALE CREEK,566,19,527,128,3,582,19
SAVANNAH BAY,679,20,594,193,4,686,20
SEQUOYAH,616,22,544,156,2,612,21
SIGNAL MOUNTAIN A,622,26,516,318,6,624,27
SIGNAL MOUNTAIN B,"1,101",63,930,536,10,"1,105",63
SILVERDALE,206,23,152,141,1,206,21
SODDY DAISY A,790,15,684,214,0,804,13
SODDY DAISY B,644,22,560,182,3,648,20
SODDY DAISY C,460,11,423,109,2,468,13
ST ELMO,466,76,287,570,13,475,74
STUART HEIGHTS,699,71,506,515,12,695,72
SUMMIT,489,46,384,294,7,488,42
TYNER,376,47,282,279,10,378,41
VALLEYBROOK,"1,227",55,"1,065",487,4,"1,224",53
WALDEN,476,19,408,167,5,472,20
WESTVIEW A,302,17,255,126,2,306,17
WESTVIEW B,626,34,496,311,9,624,33
,Juvenile Court Clerk,,County Clerk,,,Register of Deeds,
,VOTE FOR 1,,VOTE FOR 1,,,VOTE FOR 1,
,92 of 93 Precincts Reporting,,92 of 93 Precincts Reporting,,,92 of 93 Precincts Reporting,
